host	path	verdict	evidence	shard	source
102	/home/reyerchu/landmeas/ctrl2	RECOVER	"6 of the 9 files it owns hold bytes main does not have. sha256(tools/ci/protected_landing_transition.json) = b24270623b46d47103974b141569ae6f5f3f70d399912a74fa0a1f5d95746077 here, cc2abdd9d01beeb5269d62eb7e757cfd0deff57a6bcfab9b3b5bc7471ce654f5 on main (+1/-1 lines vs main); that file is json, 1 lines — {""current"":{""files"":[{""blob_oid"":""51e5aea2fb682b23c67e9927a8fe5c800eaeed4d"",""mode"":""100644"",""path"":""tools/ci/_gate_dispatch.sh"",""sha256"":""bc52987bafe4 [worktree HEAD when judged: d45922bc380 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-10`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-114-displaced-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]"	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/landmeas/ctrl3	RECOVER	"6 of the 9 files it owns hold bytes main does not have. sha256(tools/ci/protected_landing_transition.json) = 12fdc16a916c33d04f3b6c3115d116a36d6e8c9835133243d3d4642bb80437b6 here, cc2abdd9d01beeb5269d62eb7e757cfd0deff57a6bcfab9b3b5bc7471ce654f5 on main (+1/-1 lines vs main); that file is json, 1 lines — {""current"":{""files"":[{""blob_oid"":""51e5aea2fb682b23c67e9927a8fe5c800eaeed4d"",""mode"":""100644"",""path"":""tools/ci/_gate_dispatch.sh"",""sha256"":""bc52987bafe4 [worktree HEAD when judged: d45922bc380 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-10`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-114-displaced-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]"	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/prfix_455/mutant	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 1 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/flow_compliance_check.py) = 20203ed36be12c1ce78935a09ba9621ca6334dbd87ebc36f89d0912520f7b2f9 here, 181e2fd17aa5ec0aa811252d5e89767ebc62b055c8dcea4a4ed6451b8179b38f on main (+576/-6423 lines vs main); that file is python, 7166 lines — flow_compliance_check.py — Strict Vibe-IC phase 2+3 gate (40 main-track [worktree HEAD when judged: bd2e1152023 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/prfix_461	RECOVER	6 of the 6 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = d8a0d3d02ad78b33120453f1ec8c8cb89fefc4f61081d9af8962d544894d8706 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+198/-4217 lines vs main); that file is yaml, 2301 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [worktree HEAD when judged: e89fd2a50e7 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-11`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/prfix_464	RECOVER	3 of the 3 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/analog_a5_layout_check.py) = 1785ec98d7beffc25896e0c5e3310afb7cff9e442d615689df08449e52766d4e here, 8857420051b75d431067e5eed7330e45b52e3027c3326c04b23d3499a16d5318 on main (+198/-152 lines vs main); that file is python, 419 lines — analog_a5_layout_check.py — A5 deterministic gate (v1.6.35). [worktree HEAD when judged: 4b776b5a97b -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-4`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/prfix_465	RECOVER	11 of the 11 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/analog_a1_spec_extract_check.py) = 8545e63ff9a32fde45e7d2718db93e6b7b2b18db7454d1541a344df9e2ac4854 here, 48d7367805f5b61e77fc5bb05987f7f748714fa7e94383371efc2d25bd521343 on main (+11/-9 lines vs main); that file is python, 242 lines — analog_a1_spec_extract_check.py — A1 deterministic gate (v1.6.35). [worktree HEAD when judged: 621acc2ab62 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-5`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/rev_cov_wt	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 0b4e84a91958de8235daf4f814167470173d781e01b36bbc7acde24e74f36b91 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+129/-841 lines vs main); that file is shell, 842 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [worktree HEAD when judged: 25fc0394636 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-3`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-8HD-7-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/vibe-ic	RECOVER	27 of the 27 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = 5e7159b4be9c3f29f6978be1c7a7f9c8b0bfe8a31b18b0d5acc5e100d73359a9 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+37/-616 lines vs main); that file is yaml, 5741 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [worktree HEAD when judged: a73db766380 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-9`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/vibe-ic-verify/pr472	RECOVER	4 of the 8 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/design_one_shot_runner.py) = cc9ab2d5fa86524baf76c4eb586752dfd7907791b6edbf35b299753625c20586 here, a7721eade1195878fdcc9cce2f5d39b331c4df430ba88382165c9edabcb27a32 on main (+193/-5144 lines vs main); that file is python, 11264 lines — design_one_shot_runner.py — the DESIGN one-shot runner (Phase 1 -> Phase 2: [worktree HEAD when judged: 77f73bc5efd -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/472/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/vibe-ic-verify/pr473	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = 0d9e190d963009e34a9933ce05ff23eb43bf9c1d71c9c8d6ee4a7d151c8842fb here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+183/-4366 lines vs main); that file is yaml, 2137 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [worktree HEAD when judged: f822fe49f82 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/473/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/vibe-ic-worktrees/adv-review-3369898	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 5ece53fede690ed89c96d933862f3f7c4c634c1529542cfe99487d9555eaa5f0 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+160/-843 lines vs main); that file is shell, 871 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [worktree HEAD when judged: 2864db6621c -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-3`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/vibe-ic-worktrees/review-cov-3359746	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 5ece53fede690ed89c96d933862f3f7c4c634c1529542cfe99487d9555eaa5f0 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+160/-843 lines vs main); that file is shell, 871 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [worktree HEAD when judged: ed79b13a7fc -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-12`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-8HD-7-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
