host	repo	path	branch	head	state	nfiles	nnovel	nadd	ndel	code_add	trk_dirty	untracked	issue	cdate	verdict	rule	subject	topdirs	novelfiles	wtdir	why
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_TB	_pg_TB	b2e5ebd58	UNLANDED	57	39	2733	9562	2613	0	0		2026-08-13	ABANDON	A3	[v1.10.36] candidate batch TB	benchmark-data/evidence_citation_baseline.json,.claude-plugin/marketplace.json,docs/ENGINEERING_METRICS.md,docs/INSTALL.md,README.md,tools/ci	README.md,benchmark-data/evidence_citation_baseline.json,docs/ENGINEERING_METRICS.md,docs/INSTALL.md,tools/ci/_gate_dispatch.sh,tools/ci/aggregate_host_independence.py,tools/git-hooks/pre-push,tools/liar_census.py,tools/test_liar_census.py,tools/vibeic-eda/EDA_FORK_SYNC_LOG.md,tools/vibeic-eda/README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml		spent landing staging tree for v1.10.36; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_VP	_pg_VP	1e26ea854	UNLANDED	218	107	16753	28357	7073	0	0		2026-08-14	ABANDON	A3	[v1.10.37] candidate batch VP	benchmark-data/evaluation,benchmark-data/evidence_citation_baseline.json,benchmark-data/ic,.claude-plugin/marketplace.json,docs/INSTALL.md,README.md	README.md,benchmark-data/evaluation/verilogeval_human/RESULT.md,benchmark-data/evaluation/verilogeval_human/run_cleanroom_v1481/RESULT.md,benchmark-data/evaluation/verilogeval_v2/RESULT.md,benchmark-data/evaluation/verilogeval_v2/run_cleanroom_v1481/RESULT.md,benchmark-data/evidence_citation_baseline.json,benchmark-data/ic/INDEX.md,benchmark-data/ic/retention.json,benchmark-data/ic/spm/v1.10.18_sky130A/provenance.jsonl		spent landing staging tree for v1.10.37; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_c2	_pg_c2	636ee70b3	UNLANDED	23	14	723	7202	720	0	0		2026-08-12	ABANDON	A3	[v1.10.34] candidate batch c2	.claude-plugin/marketplace.json,README.md,tools/d9_content_census.py,tools/liar_census.py,tools/test_d9_content_census.py,tools/test_liar_census.py	README.md,tools/d9_content_census.py,tools/liar_census.py,tools/test_d9_content_census.py,tools/test_liar_census.py,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/flowref.py		spent landing staging tree for v1.10.34; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_compose	(detached)	ee5ecc010	UNLANDED	160	48	1722	16568	1305	0	0		2026-08-15	ABANDON	A1	Merge commit 'refs/pr/1642' into HEAD	benchmark-data/ic,CONTRIBUTING.md,docs/INSTALL.md,.github/PULL_REQUEST_TEMPLATE.md,README.md,tools/ci	README.md,benchmark-data/ic/INDEX.md,benchmark-data/ic/METHODOLOGY.md,benchmark-data/ic/spm/v1.10.18_sky130A/SOURCE_MANIFEST.md,docs/INSTALL.md,tools/ci/_gate_dispatch.sh,tools/ci/repo_hygiene_gates.sh,tools/gatekeeper-land.sh,tools/gatekeeper-verify-merge.sh,tools/liar_census.py,tools/test_liar_census.py,tools/vibeic-eda/README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/benchmark/score_iverilog_tb.py		PR-verification merge of #1642; that PR MERGED (squashed into main)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_h1	_pg_h1	711e447ee	UNLANDED	7	5	305	5714	305	0	0	1073	2026-08-12	LANDED	L3	63x9 D5 + D6: the upstream set the flow wrote down, and whether a skip was ALLOWED rather than merely disclosed (#1073)	tools/ci,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/plugins	tools/ci/_gate_dispatch.sh,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1076_pdk_gate_wiring_is_decided.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_d5_deps_correct.py		this tip landed in main under the same prose; tree is 5714 lines behind
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_h1c	_pg_h1c	256f4b8f5	UNLANDED	11	6	360	1598	357	0	0		2026-08-12	ABANDON	A3	[v1.10.33] candidate batch h1c	.claude-plugin/marketplace.json,README.md,tools/ci,vibe-ic-marketplace/.claude-plugin,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	README.md,tools/ci/_gate_dispatch.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1076_pdk_gate_wiring_is_decided.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_d5_deps_correct.py		spent landing staging tree for v1.10.33; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_pair	(detached)	f3ad1d1be	UNLANDED	3	3	65	1313	65	2	0		2026-08-15	RECOVER	L2	1593	tools/ci,tools/liar_census.py,tools/test_liar_census.py	tools/ci/repo_hygiene_gates.sh,tools/liar_census.py,tools/test_liar_census.py		holds 65 committed lines absent from main, plus 2 tracked file(s) uncommitted
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_q1	_pg_q1	a71482244	UNLANDED	20	12	598	1847	347	0	0		2026-08-12	ABANDON	A3	[v1.10.34] candidate batch q1	benchmark-data/evidence_citation_baseline.json,benchmark-data/ic,.claude-plugin/marketplace.json,README.md,tools/gatekeeper-land.sh,vibe-ic-marketplace/.claude-plugin	README.md,benchmark-data/evidence_citation_baseline.json,benchmark-data/ic/INDEX.md,benchmark-data/ic/retention.json,tools/gatekeeper-land.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/evidence_citation_resolves_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/_p0_ancestry_fixture.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_evidence_citation_resolves_check.py		spent landing staging tree for v1.10.34; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_s4	_pg_s4	3f2881f35	UNLANDED	25	18	1762	9214	1750	0	0		2026-08-13	ABANDON	A3	[v1.10.36] candidate batch s4	.claude-plugin/marketplace.json,README.md,tools/ci,tools/gatekeeper-land.sh,tools/liar_census.py,tools/_liar_census_trace.py	README.md,tools/_liar_census_trace.py,tools/ci/_gate_dispatch.sh,tools/ci/repo_hygiene_gates.sh,tools/gatekeeper-land.sh,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/_watchdog.py,vibe-ic-marketplace/plugins/vibe-ic/programs/input_doc_pdk_claim_vs_installed_pdk_check.py		spent landing staging tree for v1.10.36; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_z3	_pg_z3	847f1850f	UNLANDED	27	17	516	5593	396	0	0		2026-08-12	ABANDON	A3	[v1.10.35] candidate batch z3	benchmark-data/evidence_citation_baseline.json,.claude-plugin/marketplace.json,README.md,tools/ci,tools/gatekeeper-land.sh,vibe-ic-marketplace/.claude-plugin	README.md,benchmark-data/evidence_citation_baseline.json,tools/ci/_gate_dispatch.sh,tools/ci/repo_hygiene_gates.sh,tools/gatekeeper-land.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/_watchdog.py,vibe-ic-marketplace/plugins/vibe-ic/programs/evidence_citation_resolves_check.py		spent landing staging tree for v1.10.35; main is v1.11.18
120	/home/reyerchu/vibe-ic	/home/reyerchu/_racecheck/wt	(detached)	8943579e7	UNLANDED	9	9	2719	104	2718	0	0		2026-08-19	RECOVER	R2	landing: name --serial in the usage line	tools/ci,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py	tools/ci/protected_landing_transition.json,tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks/pre-push,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py,vibe-ic-marketplace/plugins/vibe-ic/programs/landing_merge_verdict.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_landing_gate_direct_push_tier.py		2718 authored lines absent from main (+1 regenerable)
120	/home/reyerchu/_rb_r808/repo	/home/reyerchu/_rb_r808/mut_wt	(detached)	d9e093c0e	LANDED_PATCH	2	0	54	1972	54	0	0		2026-08-05	LANDED	L1	fix(flow): a bare `no_analog: true` block list is a declaration, not an unknown shape	vibe-ic-marketplace/plugins		present	content already in main (landed_patch); 54 stale authored lines remain
120	/home/reyerchu/_rb_r808/repo	/home/reyerchu/_rb_r808/repo/base_wt	(detached)	e0a5257bd	LANDED_FILE	0	0	0	0	0	0	0		2026-08-05	LANDED	L0	compliance gate: regenerate programs INDEX + pin the classifier's untested rules			present	holds 0 lines main lacks (it is 0 lines BEHIND main)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_spmslot	spmslot	76ab8a458	UNLANDED	7	4	56	1066	56	0	2		2026-08-20	LANDED	L3	step 26.5ic: call the PDK's OWN seal-ring generator, and measure what it produced	docs/research,vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/die_finishing_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/die_finishing_gen.py,vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_die_finishing_step_265ic.py		this tip landed in main under the same prose; tree is 1066 lines behind
120	/home/reyerchu/vibe-ic	/home/reyerchu/_spmslot2	spmslot2	db9451e1c	UNLANDED	3	3	617	944	617	0	0		2026-08-20	RECOVER	R2	research: the PDK's own fill takes Magic DRC 252 -> CLEAR, density 8 -> 3	docs/research,vibe-ic-marketplace/plugins	docs/research/2026-08-20-shuttle-slot-die-and-the-walls-behind-it.md,vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_phase3_slot_pinned_die.py		617 lines in 3 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/base36	(detached)	9e438fe72	UNLANDED	2	1	90	396	90	0	0		2026-08-14	ABANDON	A1	Merge commit 'refs/tmp/pr/1509' into HEAD	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/waivers.py		PR-verification merge of #1509; that PR MERGED (squashed into main)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/cl1359	(detached)	4f7ad1dab	UNLANDED	7	1	57	703	57	0	0	1346	2026-08-13	ABANDON	A6	test(tool-gate): the two crashers #1346 could not validate, validated in both directions	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tool_gate_opens_when_the_tool_is_present.py		issue #1346 landed as 60a84d2dd "test(synth): four modules crashed with FileNotFoundError where 197 oth"; this tree is 703 lines behind main and holds 57 authored - a superseded attempt
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/cl1441	(detached)	4db8cb6ce	UNLANDED	4	4	77	53	77	0	0		2026-08-13	RECOVER	R2	test(gates): 17 more tests die on an absent iverilog before any assertion runs	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_shapec_emit_blocking_rules.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v0_2_53_moore_output_reset_gated.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1_0_93_issue784_emit_assert_discriminators.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1_1_26_sync_reset_next_state_redundant_gate.py		77 lines in 4 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1393	(detached)	bae62a189	UNLANDED	1	1	43	55	43	0	0		2026-08-13	RECOVER	R2	test(guard): the shipped-skills digest is SESSION-scoped, and said module	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tools_and_integration.py		43 lines in 1 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1395	(detached)	1dbf9dd94	UNLANDED	1	1	45	57	45	0	0		2026-08-13	RECOVER	R2	test(shipped-skills): the guard is session-scoped; its message blamed this module	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tools_and_integration.py		45 lines in 1 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1396	(detached)	3cbf3dfbd	UNLANDED	6	2	24	207	24	0	0		2026-08-13	RECOVER	R2	test(runners): wire tools/phase1_engine/tests/ into the two runners that were supposed to cover it	tools/phase1_engine,vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/pytest.ini,vibe-ic-marketplace/plugins/vibe-ic/run_tests.sh		24 lines in 2 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1418	(detached)	07a50b4a8	UNLANDED	3	1	1	1	1	0	0		2026-08-13	RECOVER	R2	fix(kmap-oracle): an absent iverilog must reach TOOL_ERR, not escape as a traceback	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/kmap_truth_table_oracle_check.py		1 lines in 1 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1428	(detached)	5d65f9ec8	UNLANDED	1	1	7	5	7	0	0		2026-08-13	RECOVER	R2	test(m): the SKIP this test asserts is not the SKIP a missing iverilog produces	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_prompt_example_selftest.py		7 lines in 1 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1430	(detached)	3f1c0f55f	UNLANDED	1	1	9	12	9	0	0		2026-08-13	RECOVER	R2	test(shapec): a gate that REFUSED to run wrote no report, and nine tests read it anyway	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_shapec_emit_blocking_rules.py		9 lines in 1 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/v1440	(detached)	0fb065e6c	UNLANDED	1	1	17	19	17	0	0		2026-08-13	RECOVER	R2	test(v1_1_26): two gate tests read a gates.json the refusing gate never wrote	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1_1_26_sync_reset_next_state_redundant_gate.py		17 lines in 1 file(s) absent from main
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/wd7	(detached)	65e96bda1	UNLANDED	2	2	137	162	137	0	0	1265	2026-08-14	RECOVER	R2	d7: a module that adopted the crash-safe writer stopped being seen to write (#1265)	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_d7_artifact_graph.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1265_detector_sees_the_atomic_delegate.py		137 lines in 2 file(s) absent from main; issue #1265
120	/home/reyerchu/vibe-ic	/home/reyerchu/_vq/wsk	(detached)	24ff95307	LANDED_FILE	0	0	0	0	0	0	0		2026-08-13	LANDED	L0	[v1.10.36] candidate batch				holds 0 lines main lacks (it is 0 lines BEHIND main)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_w5b	(detached)	6e92df4fd	UNLANDED	21	21	2457	1895	2307	0	0		2026-08-19	RECOVER	R2	W5: ask the tool for its numbers, and refuse to prefer a log when they disagree	tools/ci,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	tools/ci/repo_hygiene_gates.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json,vibe-ic-marketplace/plugins/vibe-ic/programs/dynamic_ir_vectored_emit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/eda_report_audit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/openroad_metrics.py		2307 authored lines absent from main (+150 regenerable)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt905	fix/issue-905-ic-level-layout-is-reported	c66d970d7	UNLANDED	2	2	444	614	444	0	0	905	2026-08-11	RECOVER	R2	fix(gates): the layout gate must report what sits at the IC level (#905)	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/benchmark_evidence_structure_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue905_ic_level_layout_is_reported.py		444 lines in 2 file(s) absent from main; issue #905
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt905_927	fix/issue-927-eda-anchor-follows-latest	2a186e9f9	UNLANDED	13	11	207	312	207	0	0	927	2026-08-11	RECOVER	R2	fix(eda-anchor): move the anchor to the version :latest actually resolves to (#927)	docs/INSTALL.md,.image-version-ignore,README.md,tools/vibeic-eda,vibe-ic-marketplace/plugins	.image-version-ignore,README.md,docs/INSTALL.md,tools/vibeic-eda/README.md,vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/INSTALL_GUIDE.md,vibe-ic-marketplace/plugins/vibe-ic/programs/fault_atpg_run.py,vibe-ic-marketplace/plugins/vibe-ic/programs/fmeda_fault_injection_coverage.py,vibe-ic-marketplace/plugins/vibe-ic/programs/pdk_via_patch_meets_layer_min_width_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/sta_engine_parity_check.py		207 lines in 11 file(s) absent from main; issue #927
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1065	(detached)	033f40a15	UNLANDED	2	2	51	2753	51	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1065' into HEAD	tools/liar_census.py,tools/test_liar_census.py	tools/liar_census.py,tools/test_liar_census.py		PR-verification merge of #1065; closed WITHOUT merge (rejected)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1065_push	probe/liar-census-shapes-6-and-9	f6757374c	UNLANDED	2	2	49	2721	49	0	0		2026-08-14	ABANDON	A4	fix(liar-census): the open() shim BOUND as a descriptor, so every pathlib read inside a traced program raised	tools/liar_census.py,tools/test_liar_census.py	tools/liar_census.py,tools/test_liar_census.py		identical HEAD to 114:/home/reyerchu/_pgv/j1065/head (kept there)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1071	(detached)	5049f3135	UNLANDED	3	3	792	3695	792	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1071' into HEAD	tools/liar_census.py,tools/_liar_census_trace.py,tools/test_liar_census.py	tools/_liar_census_trace.py,tools/liar_census.py,tools/test_liar_census.py		PR-verification merge of #1071; closed WITHOUT merge (rejected)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1100	(detached)	e3c36cdb2	UNLANDED	3	2	186	274	41	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1100' into HEAD	benchmark-data/evidence_citation_baseline.json,vibe-ic-marketplace/plugins	benchmark-data/evidence_citation_baseline.json,vibe-ic-marketplace/plugins/vibe-ic/programs/evidence_citation_resolves_check.py		PR-verification merge of #1100; closed WITHOUT merge (rejected)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1122	(detached)	f4b9f9715	UNLANDED	4	2	13	479	13	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1122' into HEAD	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/step_metrics.py		PR-verification merge of #1122; closed WITHOUT merge (rejected)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1145	(detached)	4a003f252	UNLANDED	3	2	7	125	7	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1145' into HEAD	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/artefact_digest_ledger.py		PR-verification merge of #1145; closed WITHOUT merge (rejected)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1148	(detached)	427fcb2dc	UNLANDED	5	2	7	125	7	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1148' into HEAD	tools/gen_adversarial_findings.py,vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/adversarial_agent.py		PR-verification merge of #1148; closed WITHOUT merge (rejected)
120	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_1166	(detached)	52a6bfc72	UNLANDED	2	2	81	959	81	0	0		2026-08-14	ABANDON	A2	Merge commit 'refs/tmp/pr/1166' into HEAD	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_checker_execution_wiring_audit.py		PR-verification merge of #1166; closed WITHOUT merge (rejected)
